price,bedrooms,bathrooms,sqft_living,floors,year_built,zipcode
570000,3,2,2180,2,1984,98074
495000,3,3,1830,2,1997,98070
449500,5,3,2040,1,1969,98034
1.08E+06,4,3,2640,2,1943,98105
294950,2,1,1060,1,1952,98155
170500,3,1,1640,1,1960,98198
312000,4,1,1190,2,1926,98106
350000,3,3,2180,1,1992,98003
690000,4,3,2120,2,1989,98029
375000,4,3,2210,2,1999,98148
575000,4,3,2510,2,1987,98077
646000,4,2,2500,1,1978,98006
275000,4,3,2060,1,1978,98001
400000,5,3,2510,2,1929,98106
455000,4,2,3060,1,1958,98072
240000,3,2,1310,1,1990,98042
3.40E+06,4,4,4260,2,1939,98112
695000,3,2,2500,2,1922,98103
304950,2,1,670,1,1942,98126
650000,3,2,1840,1,1914,98109
402500,3,2,1480,2,1995,98103
482000,3,3,2420,2,1998,98065
655000,3,2,1820,1,1923,98105
577000,5,3,1940,2,1951,98107
350000,3,3,1630,2,1986,98055
415000,4,2,2520,1,1970,98023
396400,4,3,2120,2,1983,98014
654300,3,3,2490,2,2000,98074
267000,3,2,1300,1,1994,98010
855000,4,2,2380,2,1925,98118
1.15E+06,3,3,2490,2,1918,98109
330000,2,3,1240,2,2007,98108
290000,4,2,1900,1,1959,98032
519500,3,3,2390,2,2008,98166
450000,3,2,1810,1,1977,98034
3.12E+06,3,4,4490,2,1993,98034
265000,3,1,1620,2,1928,98168
359000,4,3,2640,2,1990,98092
2.00E+06,4,4,2870,2,2012,98119
1.05E+06,4,3,3250,1,1985,98074
402500,2,1,800,1,1946,98107
450000,3,2,1360,1,1957,98008
262500,5,2,1950,1,1980,98003
285000,4,2,1970,2,1979,98092
290000,3,3,2020,2,2005,98058
752500,2,3,2280,1,2005,98053
820000,4,3,3540,2,1998,98075
292000,3,3,1560,2,1999,98059
213000,2,1,750,1,1937,98055
400000,4,3,2240,2,1942,98146
202000,1,1,590,1,1944,98118
484000,1,0,690,1,1948,98053
617450,3,2,1580,1,1981,98005
250000,3,1,1040,1,1956,98166
405000,5,2,1880,1,1963,98034
325000,2,1,1070,1,1951,98055
301350,3,3,1860,1,1954,98178
425000,2,2,1550,1,1940,98136
460000,3,1,1860,1,1954,98136
938000,3,3,3090,2,1992,98006
348000,3,2,1720,1,1985,98058
435000,2,1,1260,2,1926,98115
227950,3,2,1120,1,1963,98031
425000,2,1,1250,1,1948,98117
550000,3,2,1810,2,1925,98103
347500,3,3,1890,2,1992,98031
397000,4,2,2020,1,1959,98144
410000,4,2,1790,1,1969,98027
780000,3,4,3190,2,1998,98074
1.35E+06,4,3,3030,2,1925,98112
476000,3,2,1630,2,2004,98053
390000,3,2,1180,1,1967,98072
190000,3,2,1590,1,1978,98001
495000,3,2,1340,2,1984,98117
1.50E+06,5,3,2590,1,1968,98040
385000,3,1,1020,1,1950,98106
535950,3,3,2370,2,2003,98065
910000,4,3,3170,3,1989,98053
465000,2,1,1120,1,1926,98105
495000,3,2,1440,1,1983,98074
250000,4,2,2170,2,1920,98002
1.23E+06,4,2,3490,2,1928,98199
400000,4,2,1970,2,1973,98034
715000,4,3,2780,2,1987,98074
342000,3,2,2250,1,1992,98003
420000,4,2,1340,1,1967,98056
148226,3,1,1400,1,1968,98092
313000,3,1,1510,1,1968,98059
150000,3,1,1320,1,1959,98198
150000,2,1,820,1,1954,98168
230000,2,1,1080,1,1958,98058
389100,2,1,840,1,1948,98118
645000,4,2,2070,1,1974,98033
310000,3,1,1520,1,1958,98198
351358,2,2,1210,2,2014,98029
898000,5,2,2680,1,1963,98004
1.57E+06,4,4,5370,2,2002,98075
850000,3,2,1540,2,1900,98112
470000,4,3,2310,2,1991,98019
770000,3,2,1870,3,2008,98103
366000,3,2,1840,1,1977,98059
545000,3,3,2060,2,1987,98029
205000,3,1,1010,1,1968,98002
405000,2,1,1020,1,1948,98177
467000,4,3,2220,1,1973,98011
392500,2,1,1050,1,1909,98144
901000,4,3,3030,2,1973,98034
500000,3,2,1800,1,1972,98125
384950,3,3,1860,2,2000,98028
1.70E+06,4,4,4070,2,2006,98027
245000,2,1,860,1,1948,98155
1.17E+06,4,2,3080,2,1968,98040
184500,3,2,1280,2,1983,98002
269000,2,2,1540,2,1986,98023
570000,3,3,1530,2,1998,98007
850000,4,2,2350,1,1961,98040
209000,3,1,920,1,1969,98042
327000,4,2,1840,1,1933,98056
369500,3,2,1650,1,1961,98125
440000,3,2,1760,1,1976,98034
947500,4,2,3290,2,1968,98040
510000,2,1,1270,2,1919,98122
385000,3,2,1600,1,1941,98133
139000,3,1,1100,1,1978,98001
660000,4,2,1960,2,1922,98117
729000,3,4,3300,2,1976,98070
440000,3,2,2000,2,1979,98075
445000,4,3,2360,1,2000,98042
460000,2,1,1430,1,1938,98125
516000,3,3,2330,1,1971,98005
343888,4,3,2060,2,2002,98058
500000,4,2,2240,2,1965,98008
465000,5,2,2330,1,1958,98146
302000,5,2,2180,2,1986,98038
195000,2,1,1280,1,1913,98002
640000,3,3,2140,2,1991,98074
502000,6,3,2890,1,1977,98008
360000,3,3,1480,2,1998,98072
290500,4,3,1680,2,2003,98178
411000,4,2,2370,2,1978,98001
433000,4,3,2280,2,2001,98056
480000,2,1,820,1,1980,98112
410000,3,1,1330,1,1957,98125
309950,4,3,2310,2,2006,98038
253000,3,2,1290,1,1990,98042
280000,3,2,1630,1,1971,98045
440000,3,1,1410,1,1958,98052
333000,5,2,1240,1,1954,98006
759950,3,3,3100,2,2002,98075
345000,3,2,2020,2,1979,98045
350000,4,3,2500,2,2007,98038
198000,2,1,790,1,1951,98188
898000,2,2,1490,1,1963,98004
266200,3,2,1430,1,1966,98059
1.06E+06,4,3,2250,2,1967,98040
95000,2,1,1070,1,1948,98058
430000,3,2,1300,1,1981,98074
650000,4,2,2560,2,1973,98034
379900,3,3,2190,2,2004,98038
325000,2,2,940,2,2004,98125
455000,4,2,1740,1,1958,98008
392000,4,4,2220,2,1917,98108
373000,3,2,1310,1,1976,98034
951250,5,3,2710,1,1953,98199
502000,3,2,1300,1,1955,98006
362500,3,2,1940,1,2000,98058
525000,2,1,1080,1,1924,98103
580000,4,3,2110,1,1977,98052
278000,3,2,1590,1,1985,98058
422500,2,1,910,1,1923,98126
783200,4,2,1590,1,1900,98119
715000,4,3,3290,2,2003,98075
472217,3,3,2010,2,2014,98029
244615,3,3,2060,2,1999,98032
385000,3,2,1560,1,1944,98125
549995,3,1,1120,1,1943,98105
959900,4,4,3550,2,2004,98075
510000,6,5,3300,2,1980,98052
367000,3,2,2000,1,1965,98070
375000,5,3,2680,2,1990,98058
500000,2,2,1290,3,2007,98107
489000,2,2,1290,3,2007,98107
340000,3,2,1150,2,2000,98136
562000,3,2,1880,1,1957,98144
489950,3,3,2400,2,2002,98019
652000,3,2,1920,1,1968,98052
472000,4,3,4350,2,1999,98042
333000,4,3,1910,1,1963,98059
560000,3,2,2000,1,1953,98177
799000,4,4,3290,2,1990,98198
860000,5,2,3480,2,1979,98006
449500,4,3,2410,2,1989,98092
692500,4,3,2820,2,1991,98075
925000,4,2,2710,1,1976,98006
267500,3,2,2080,2,2003,98042
396800,4,3,2200,2,2010,98019
220000,4,2,1180,1,1969,98092
892500,3,2,2120,1,1959,98177
455500,3,2,1460,1,1975,98052
743000,3,2,2110,1,1961,98040
338000,4,2,1790,1,1951,98155
332000,3,2,1340,1,1978,98045
563225,3,1,2460,2,1918,98112
1.15E+06,4,4,3760,2,1990,98077
645000,2,1,1240,1,1920,98103
739000,3,3,2750,2,1981,98033
435000,3,3,2530,2,1993,98019
995000,3,2,3200,2,1914,98102
520000,4,3,2020,1,1986,98034
400000,4,3,3030,2,1987,98092
440000,3,2,2350,1,1978,98034
440000,3,2,1690,1,1946,98115
738000,3,1,1280,1,1921,98103
250000,3,2,1170,1,1963,98028
338150,4,2,2700,2,1992,98022
425000,3,2,1800,1,1979,98072
883000,4,3,3670,2,1999,98074
510000,3,2,2350,2,1983,98014
950000,4,2,3100,1,1962,98075
435000,3,1,1120,1,1955,98006
415000,5,2,1900,1,1961,98034
439000,2,3,1350,2,2004,98116
295832,5,1,1410,1,1955,98198
285000,3,2,1560,1,1967,98031
350000,3,2,1090,1,1962,98125
489000,2,3,1465,2,2006,98112
304500,3,2,1790,1,1974,98003
288000,3,2,1300,1,1968,98055
417000,3,2,1920,1,1980,98011
615000,3,3,1420,2,2005,98102
730000,5,4,3760,2,2004,98072
178500,2,1,930,1,1978,98198
300000,4,2,1580,1,1965,98198
415000,4,3,2170,1,1955,98178
452500,3,2,2040,1,1959,98166
1.01E+06,4,3,3430,1,2005,98065
653000,4,3,2160,2,1989,98029
715000,4,2,2060,1,1941,98199
541000,3,2,1410,2,1927,98105
245000,4,2,1850,2,1960,98198
547000,2,1,1370,2,1922,98133
750000,5,3,3330,1,1976,98074
575000,5,3,1970,1,1959,98133
216000,3,2,1310,1,1984,98092
443000,3,2,1640,1,1916,98133
257700,4,2,1600,2,1986,98038
278000,3,1,1230,1,1978,98045
300000,3,3,2240,2,2003,98092
269100,3,3,2190,2,1995,98092
402500,3,1,990,2,1929,98133
306888,2,2,1010,2,1981,98056
795000,4,3,2920,2,1978,98007
525000,4,3,2310,2,2003,98056
1.05E+06,3,3,3470,2,1988,98040
452000,2,1,1220,1,1938,98118
350000,3,2,1550,2,2000,98019
410000,4,3,2070,2,2007,98056
595000,3,2,2060,2,1905,98119
499000,3,3,1690,2,2004,98053
234500,4,3,1960,1,1978,98001
1.07E+06,5,3,3370,2,2001,98033
460000,4,3,2230,2,1991,98030
345000,4,3,2382,2,2011,98003
280500,3,2,1620,2,1990,98038
704000,3,1,1140,2,1926,98115
545000,3,3,2140,2,1990,98027
335000,3,2,1900,1,1962,98056
1.33E+06,4,3,3370,1,1988,98117
420000,3,3,2300,1,1965,98003
705000,4,2,2040,1,1937,98115
274900,4,2,1840,1,1990,98023
499950,4,3,2860,2,2004,98072
415250,3,2,1400,1,1953,98133
222000,3,1,990,1,1958,98002
375000,3,2,3120,1,1980,98042
300000,3,3,1640,2,1995,98031
456700,3,2,2820,1,1920,98146
925500,3,3,1970,2,1915,98136
375000,5,3,2840,1,1975,98059
420000,3,3,2370,2,1993,98042
575000,3,3,2610,2,2004,98072
335000,3,2,1340,1,1915,98144
428000,4,2,1300,1,1958,98122
655000,4,3,3340,1,1977,98077
738000,3,3,2630,2,2006,98052
415000,5,2,1960,1,1965,98133
392000,3,1,1090,1,1945,98126
555000,2,1,1550,1,1941,98117
260000,3,3,1770,2,2005,98055
392500,3,1,1390,2,1940,98024
912000,3,3,2979,2,1993,98006
135000,2,1,830,1,1943,98146
500000,3,3,1560,1,1978,98072
625000,3,2,3160,1,1978,98001
251000,4,2,1650,1,1972,98178
406500,2,2,1510,2,1978,98052
433495,4,2,3010,2,1988,98092
265000,3,2,1510,1,1985,98042
360000,3,2,1950,1,1957,98133
425000,4,1,1800,1,1955,98006
450000,2,3,2810,1,1968,98178
449900,3,2,1760,1,1954,98133
345000,4,3,2040,2,2004,98056
612500,4,2,1690,1,1967,98008
317000,3,2,1530,1,1977,98058
585000,3,2,1810,2,1929,98117
455000,3,2,1180,1,1981,98045
1.04E+06,4,4,4090,2,1991,98077
497000,4,2,2250,2,1968,98052
226750,3,2,1070,1,1992,98023
385000,4,2,1820,1,1950,98155
205000,3,1,1080,1,1948,98146
745000,4,3,2760,2,1989,98075
371000,4,3,2550,2,2005,98038
545000,4,3,2080,2,1991,98029
443000,3,1,1280,2,1931,98133
287000,2,1,950,1,1951,98106
194000,3,1,1050,1,1983,98023
265000,3,1,1800,1,1957,98056
1.14E+06,4,3,3840,1,1963,98040
699950,4,3,3674,2,1987,98166
433000,4,1,1710,2,1950,98125
200000,2,2,910,1,2003,98038
289571,3,2,1340,1,1968,98059
440000,4,3,2340,1,1967,98155
400000,3,2,1510,1,1960,98007
589000,4,3,2630,2,1962,98027
850000,5,2,3100,2,1986,98053
520000,3,1,940,2,1903,98122
555000,2,2,1370,2,2000,98102
470000,3,3,2480,2,2004,98065
207000,2,2,1068,2,1990,98028
379750,4,3,2390,1,1976,98003
709000,4,2,2170,1,1950,98117
240000,3,3,1520,1,1993,98092
445500,4,2,2210,1,1953,98166
1.31E+06,5,3,3200,1,1959,98199
210000,3,2,1160,1,1959,98059
603000,4,3,2670,2,1999,98074
720000,3,3,2520,2,1987,98074
92000,2,1,760,2,1947,98168
600000,3,2,1310,2,1901,98107
725000,4,3,2750,1,1948,98146
409950,5,2,1790,1,1961,98155
515000,3,3,1790,2,1989,98074
495000,4,3,2400,1,1968,98058
998000,4,2,2420,2,1973,98040
630000,3,2,1710,1,1986,98033
410000,3,2,2000,1,1972,98177
602000,3,2,1580,1,1979,98006
750000,4,3,2310,1,1980,98006
711600,4,3,3580,3,1991,98007
1.05E+06,4,4,4320,2,2006,98027
700500,3,3,2560,2,1981,98072
710000,4,3,3220,2,1991,98056
355000,4,3,2770,1,1979,98001
350000,4,2,2420,1,1964,98056
475000,7,4,2870,1,1961,98125
200000,2,1,830,1,1920,98118
450000,4,2,1710,1,1972,98034
316000,5,3,2600,2,2005,98058
310000,1,1,670,1,1920,98126
392000,3,2,1500,1,1970,98045
521000,3,3,1460,3,2000,98103
495000,2,2,1540,1,1949,98117
332000,3,2,2120,1,1979,98001
809950,4,2,2230,2,1959,98005
400000,2,2,1800,1,1950,98038
415000,4,3,2400,1,1980,98133
329500,3,3,2120,1,1979,98001
825000,2,2,1830,1,1926,98109
436000,3,2,1480,3,2008,98103
460000,4,3,2620,2,1991,98058
281000,3,1,1300,1,1959,98065
976000,4,2,3120,1,1956,98199
485000,4,3,2400,2,1995,98045
429000,3,3,1430,2,1984,98074
729000,3,3,2480,2,1990,98006
625000,3,3,2280,2,2003,98075
218500,3,2,1390,1,1987,98092
175000,3,1,1030,1,1960,98023
442500,3,1,1120,1,1938,98125
480000,3,2,1300,2,1986,98115
715500,3,2,2410,1,1965,98117
432500,3,2,1470,1,1963,98052
875000,5,4,4720,2,2005,98053
605000,5,3,2910,2,1940,98146
1.69E+06,4,4,5000,3,2002,98006
318000,3,2,1690,1,1982,98178
311300,2,1,1000,1,1947,98133
325000,5,3,2400,1,1992,98188
795000,5,4,3330,2,2008,98006
558000,4,2,2060,1,1962,98006
370000,4,3,3090,2,1995,98023
598850,4,3,2350,2,1993,98074
515700,3,3,2180,2,1994,98056
458000,3,3,1870,2,2003,98011
583500,3,2,3530,3,1985,98042
653750,4,3,2460,2,2003,98034
299000,3,3,1650,2,2011,98038
532000,5,3,3480,1,1976,98027
819000,3,3,3176,2,1985,98198
945000,4,2,2420,1,1967,98146
608700,4,3,2260,1,1983,98074
812000,4,2,2380,1,1949,98199
464000,5,3,3400,1,1959,98133
950000,4,3,3770,2,1989,98053
700000,4,3,2672,2,2005,98115
435000,3,1,1180,1,1939,98117
225000,3,2,2030,1,1979,98001
1.58E+06,3,3,2610,2,1952,98166
265000,3,2,1450,1,1963,98003
995000,2,2,1600,1,1950,98072
590000,3,3,2650,1,1975,98155
740000,4,3,2490,2,1979,98125
360000,2,1,850,1,1909,98108
548500,4,2,1820,1,1976,98136
599000,3,2,1960,1,1920,98115
615000,3,2,2350,1,1978,98074
292000,3,2,1320,1,1988,98168
899000,4,3,3720,2,1988,98053
500000,3,2,2210,1,1912,98136
580000,3,3,1910,2,2003,98074
580000,4,3,2840,2,1998,98028
594000,3,1,1320,1,1920,98107
500000,3,3,2440,1,1981,98052
550000,4,3,2420,1,1988,98029
275000,3,2,1180,1,1993,98038
390000,3,2,1820,2,1983,98058
1.25E+06,3,3,3760,3,1910,98116
250000,3,2,1560,2,1997,98168
405000,2,3,1790,2,1979,98052
213950,3,1,1430,1,1968,98023
232000,3,2,1390,1,1963,98031
207000,3,1,990,1,1959,98002
239950,3,2,1560,2,1979,98001
540000,3,3,2520,3,1990,98106
750000,4,2,2060,2,1920,98103
392500,4,3,2150,2,2005,98056
305000,5,3,2500,1,1962,98003
735000,3,3,2390,2,1984,98052
575000,4,3,2400,2,1990,98074
175000,2,1,660,1,1915,98106
291000,4,3,1580,2,1984,98042
791500,4,3,3250,2,1994,98075
475000,3,2,1880,1,1951,98155
238950,2,1,1190,1,1951,98178
470000,3,4,1280,2,2000,98107
420000,4,2,2380,1,1978,98074
440000,3,3,2040,2,1996,98045
656000,4,2,1440,2,1929,98117
559950,3,3,2120,2,2001,98053
600000,2,2,990,1,1935,98122
259900,4,3,1560,1,1979,98001
210750,4,2,1840,2,1957,98106
485000,4,1,1150,2,1909,98109
390000,3,3,2250,2,1995,98038
405000,3,3,2460,1,1970,98059
462500,4,1,1540,2,1905,98116
435000,4,2,2210,1,1978,98059
440000,3,3,1440,2,2003,98053
299950,3,2,1790,1,1978,98023
440000,2,2,1120,2,1970,98122
312620,3,3,1260,1,1975,98045
372500,3,2,1180,1,1981,98074
297262,3,3,1730,2,1994,98003
735000,4,3,2250,1,1963,98005
430000,3,2,1550,2,1922,98177
241000,2,2,1070,2,1995,98014
201000,3,1,1460,1,1969,98042
570000,2,1,1060,1,1910,98115
538000,4,2,1840,1,1967,98052
729000,3,3,2440,2,2011,98052
331500,4,2,1700,1,1955,98006
110700,2,1,680,1,1941,98188
245000,3,2,1700,1,1996,98022
427000,3,2,2000,1,1956,98177
650500,4,2,2340,1,1953,98115
335900,2,1,1120,1,1939,98155
535000,2,2,1510,2,1939,98199
360000,5,2,2120,1,1906,98144
294900,3,2,1500,1,1968,98055
460000,2,1,1030,1,1928,98115
1.77E+06,4,4,5440,2,1990,98053
463000,2,1,1150,1,1905,98112
332000,5,2,2420,1,1962,98022
199500,4,2,1750,1,1943,98056
247000,4,2,1750,1,1943,98056
442500,4,3,2170,2,1992,98019
600000,3,2,2540,1,2007,98022
449000,3,3,1690,2,2005,98053
725000,4,1,1600,2,1926,98115
215000,3,1,1060,1,1961,98058
582500,2,2,1990,1,1948,98115
305000,4,2,2210,2,1968,98032
734000,4,3,3090,2,1959,98042
300000,3,2,1050,1,1986,98019
525888,5,2,2550,1,1960,98027
711000,4,3,2095,2,1910,98116
360000,3,2,1520,1,1978,98155
357000,5,3,2750,2,1987,98031
235000,3,2,1200,1,1960,98002
550000,3,2,1830,1,1928,98040
324000,3,1,1160,1,1957,98133
420000,3,2,1750,1,1989,98133
450000,4,3,2400,2,2003,98059
825000,5,4,4140,2,2004,98027
272000,4,2,2115,2,1998,98002
481000,3,2,2580,2,1990,98166
500000,3,1,1220,1,1927,98117
448000,2,2,1630,1,1940,98107
480000,2,2,1350,1,2004,98053
475000,3,3,1690,2,2004,98053
472500,2,2,1700,2,2005,98029
291000,4,2,1890,1,1979,98003
294000,2,1,850,1,1950,98133
2.54E+06,5,3,3730,1,1963,98004
442500,3,3,1690,2,2002,98053
170000,2,1,810,1,1959,98023
830000,4,2,2180,1,1963,98004
665000,3,2,2580,2,1925,98144
1.61E+06,5,5,6085,3,2000,98014
675000,2,2,2140,1,1930,98112
279900,2,2,1360,1,1957,98019
875000,4,2,1800,2,1929,98103
571000,3,3,1920,2,2005,98029
320000,3,1,860,2,1927,98133
525000,3,3,2340,1,1986,98038
1.68E+06,5,3,4560,1,1963,98004
137900,3,2,1160,1,1942,98178
440000,3,2,1680,2,1989,98045
360000,3,1,1280,1,1945,98122
271000,4,2,1800,1,1977,98045
465000,6,3,4250,1,1967,98003
174000,2,1,900,1,1979,98001
283000,2,1,940,1,1942,98103
411500,3,1,1110,1,1980,98052
282000,3,2,2420,1,1967,98023
535000,3,3,1850,3,2005,98199
554729,4,3,2020,2,1943,98199
868000,4,3,2020,2,1943,98199
427000,3,3,1830,1,1991,98045
455000,4,2,1920,1,1954,98125
595000,2,2,1280,1,1953,98033
400000,4,3,3130,2,2004,98038
770000,4,3,3920,2,1997,98075
742500,4,3,3100,2,1919,98122
1.25E+06,4,3,3220,1,1973,98006
375000,3,2,1670,1,1968,98045
1.35E+06,5,2,3380,1,1963,98004
545000,4,2,5461,1,1964,98032
1.05E+06,4,3,4400,2,2003,98075
1.57E+06,3,2,2190,1,1957,98112
178000,4,2,1200,2,1970,98092
262500,3,2,1470,1,1989,98031
730000,3,2,1650,2,1900,98107
395000,5,2,1840,1,1948,98166
355000,3,1,1210,1,1959,98008
299990,3,3,1870,2,1989,98023
1.13E+06,4,3,3890,2,2001,98038
425000,4,2,2660,2,1972,98059
349000,2,1,1150,1,1951,98125
554950,4,2,1740,1,1942,98116
326000,6,3,2580,2,1913,98118
580000,4,2,1720,1,1975,98052
699000,3,3,2740,2,1977,98040
757000,3,3,2610,1,1985,98033
335000,3,2,1400,1,1965,98034
660000,3,2,2570,1,1983,98052
540000,4,3,2830,2,2005,98059
320000,5,2,2630,2,1966,98032
280000,3,3,1580,2,1994,98055
324000,3,2,1540,1,1989,98045
300000,3,1,2120,1,1967,98059
360000,3,2,1830,2,1913,98019
600000,3,3,2260,2,1987,98074
950000,4,2,2500,1,1970,98040
599950,3,3,1830,3,2014,98117
190000,4,1,1190,1,1951,98126
350000,4,2,2310,1,1970,98034
522000,3,1,1230,2,1929,98116
850000,3,3,2940,2,1992,98006
308000,3,1,1010,1,1954,98118
1.02E+06,6,2,2550,2,1907,98117
397500,3,1,1480,2,1938,98103
186000,3,2,1460,1,1977,98023
436500,5,3,3110,1,1977,98011
710000,3,2,2140,1,1928,98103
1.38E+06,5,3,3450,2,1905,98122
450000,3,2,1960,1,1957,98008
375000,4,3,1890,1,1981,98106
315000,2,1,2080,1,1960,98178
467500,3,1,1700,2,1918,98118
330000,3,1,1140,1,1959,98106
665000,3,3,3136,2,1910,98070
760000,4,3,2590,3,2013,98007
469000,3,2,1480,2,2014,98136
408000,3,3,1500,2,2000,98122
851000,3,3,2660,1,1971,98008
410000,2,2,1350,1,2007,98053
235000,2,1,860,1,1943,98024
207100,2,1,1000,1,1916,98055
560000,4,3,2480,1,1959,98028
903000,3,3,3860,2,1984,98006
998500,3,2,2140,2,1905,98112
268500,4,2,1820,2,1959,98032
494950,2,2,2220,1,1970,98072
1.54E+06,4,3,4910,1,1964,98004
250000,3,2,1470,1,1942,98030
449000,4,2,2350,1,1971,98027
1.23E+06,3,2,2980,1,1964,98112
325000,4,2,1870,1,1966,98055
506000,5,3,2430,1,1957,98008
751000,4,3,2790,2,2003,98027
280000,3,3,1370,2,1993,98045
1.12E+06,4,2,4470,2,1988,98072
580000,3,2,2040,1,1980,98053
665000,4,2,2340,1,1963,98008
450000,4,3,2520,2,1999,98019
389900,4,1,1710,2,1942,98055
427000,3,1,1200,1,1962,98007
265000,3,2,1330,1,1983,98188
398000,3,2,1310,2,1998,98144
354000,6,4,3020,2,1941,98178
339950,4,3,2260,2,1999,98030
399000,2,1,790,1,1948,98115
325000,2,2,970,1,1983,98034
998800,3,2,2250,1,1955,98177
350000,4,3,1530,2,1914,98144
1.50E+06,4,3,2930,1,1964,98004
561000,3,3,2120,2,2005,98053
245000,2,1,1500,1,1926,98133
570000,2,1,1500,1,1926,98133
845000,4,3,2390,2,1931,98103
253000,3,2,1250,1,1994,98010
650000,3,2,2920,1,1981,98006
298000,2,1,850,1,1907,98055
500000,2,1,930,1,1904,98122
870000,4,3,3340,2,1998,98126
299000,2,1,710,1,1942,98126
527000,3,2,2240,1,1979,98125
420000,3,1,1060,1,1966,98007
290000,3,3,2360,2,1991,98022
1.66E+06,4,3,3520,1,1951,98136
499990,3,2,1730,1,1977,98052
315000,3,2,1170,1,1943,98106
425000,4,2,3680,2,1981,98042
630000,3,3,2900,2,1987,98077
365000,3,2,1290,2,1971,98034
774000,4,3,2010,2,1901,98199
368888,3,2,1490,1,1950,98155
339500,4,3,1930,2,1994,98038
344950,4,2,2240,1,1956,98133
450000,3,2,2320,1,1952,98166
814950,4,3,2990,2,2014,98052
299900,4,3,2200,2,2003,98042
315000,3,2,1500,1,1967,98058
880000,3,2,3860,1,1970,98155
195000,3,2,1430,1,1977,98042
910000,5,3,3750,2,2001,98074
540000,5,3,3100,2,2002,98019
306000,3,3,1870,2,2005,98042
272000,4,2,2040,1,1978,98023
1.30E+06,5,4,3700,2,1950,98105
450000,3,2,3150,1,1970,98027
450000,3,3,1990,2,1993,98028
310000,4,1,1740,2,1965,98133
530000,2,2,2080,1,1954,98042
435000,4,3,2060,2,1979,98028
485000,3,2,1590,1,1948,98177
690000,3,2,1760,2,1922,98102
305000,4,3,1620,2,2008,98038
300000,3,2,1210,1,1975,98058
289950,4,3,2040,1,1993,98092
575000,3,3,2270,2,1990,98011
1.82E+06,4,5,6640,2,1993,98077
219000,3,2,1060,1,1962,98023
265000,4,3,1940,1,1948,98155
1.11E+06,5,3,3070,2,2006,98103
200000,3,1,930,1,1943,98166
545000,4,3,2180,1,1959,98146
378000,3,3,2130,2,1991,98058
388000,2,2,800,1,1922,98136
425000,4,2,2200,1,1959,98155
536000,2,2,1130,2,2009,98107
1.18E+06,3,3,1970,1,1937,98136
629950,3,3,1680,2,2014,98119
465000,4,2,1470,1,1955,98125
545000,4,2,2390,1,1969,98072
592000,4,3,2300,2,1979,98008
446000,4,2,2280,1,1957,98038
375000,3,3,1330,3,2004,98117
632500,5,3,2640,2,2003,98053
459950,4,2,2430,1,1974,98155
485000,4,3,2470,2,1989,98092
255000,3,1,1440,1,1965,98168
251750,3,2,1320,1,1975,98031
725000,3,3,2810,2,2001,98074
460000,3,3,1370,3,2005,98107
625000,3,3,2000,1,1981,98116
530000,3,2,1980,1,1973,98008
394950,3,3,2050,2,2002,98168
324950,4,2,2320,1,1959,98178
330000,3,2,1960,2,2003,98118
220000,4,2,1910,1,1986,98030
685000,3,3,2030,2,1980,98052
500000,3,2,2210,1,1972,98177
368000,4,3,2610,1,1965,98188
825000,3,2,2520,2,1990,98033
660000,6,2,1840,1,1900,98122
253000,3,2,1570,1,1971,98031
392500,4,3,2400,1,1953,98042
605000,3,2,1930,2,1978,98177
215000,3,1,1160,1,1969,98038
650000,4,3,2820,2,1985,98052
877500,4,2,3060,2,1922,98144
232500,3,1,1320,1,1961,98023
234000,2,2,1200,2,2003,98038
380000,3,2,1560,1,1970,98042
295000,3,3,1940,1,1979,98001
399950,3,1,1040,1,1978,98053
256750,3,3,1990,1,1969,98042
535000,3,3,1690,2,1984,98027
515000,3,2,1810,2,1979,98008
635000,3,2,1940,1,1964,98004
250000,3,2,1780,1,1979,98001
489900,3,1,1680,1,1940,98117
165000,3,2,1250,1,1978,98032
220000,3,2,1280,1,1962,98031
